dataset,video_key,setting,fscore
SumMe,video_14,adaptive_strength_0.2,0.45839416058394156
SumMe,video_14,adaptive_strength_0.3,0.45839416058394156
SumMe,video_14,adaptive_strength_0.4,0.45839416058394156
SumMe,video_14,adaptive_strength_0.5,0.45839416058394156
SumMe,video_14,adaptive_strength_0.6,0.45839416058394156
SumMe,video_14,adaptive_strength_0.7,0.45839416058394156
SumMe,video_14,adaptive_strength_0.8,0.45839416058394156
SumMe,video_14,adaptive_strength_0.9,0.45839416058394156
SumMe,video_14,adaptive_strength_1.0,0.45839416058394156
SumMe,video_15,fixed_alpha_0.0,0.5524926686217009
SumMe,video_15,fixed_alpha_0.1,0.5524926686217009
SumMe,video_15,fixed_alpha_0.2,0.5524926686217009
SumMe,video_15,fixed_alpha_0.3,0.5524926686217009
SumMe,video_15,fixed_alpha_0.4,0.5524926686217009
SumMe,video_15,fixed_alpha_0.5,0.5524926686217009
SumMe,video_15,fixed_alpha_0.6,0.5524926686217009
SumMe,video_15,fixed_alpha_0.7,0.5524926686217009
SumMe,video_15,fixed_alpha_0.8,0.5524926686217009
SumMe,video_15,fixed_alpha_0.9,0.5524926686217009
SumMe,video_15,fixed_alpha_1.0,0.6497041420118344
SumMe,video_15,adaptive_strength_0.0,0.6497041420118344
SumMe,video_15,adaptive_strength_0.1,0.5524926686217009
SumMe,video_15,adaptive_strength_0.2,0.5524926686217009
SumMe,video_15,adaptive_strength_0.3,0.5524926686217009
SumMe,video_15,adaptive_strength_0.4,0.5524926686217009
SumMe,video_15,adaptive_strength_0.5,0.5524926686217009
SumMe,video_15,adaptive_strength_0.6,0.5524926686217009
SumMe,video_15,adaptive_strength_0.7,0.5524926686217009
SumMe,video_15,adaptive_strength_0.8,0.5524926686217009
SumMe,video_15,adaptive_strength_0.9,0.5524926686217009
SumMe,video_15,adaptive_strength_1.0,0.5524926686217009
SumMe,video_16,fixed_alpha_0.0,0.3490669593852909
SumMe,video_16,fixed_alpha_0.1,0.2860335195530726
SumMe,video_16,fixed_alpha_0.2,0.2860335195530726
SumMe,video_16,fixed_alpha_0.3,0.2860335195530726
SumMe,video_16,fixed_alpha_0.4,0.2860335195530726
SumMe,video_16,fixed_alpha_0.5,0.2860335195530726
SumMe,video_16,fixed_alpha_0.6,0.2860335195530726
SumMe,video_16,fixed_alpha_0.7,0.2860335195530726
SumMe,video_16,fixed_alpha_0.8,0.2860335195530726
SumMe,video_16,fixed_alpha_0.9,0.2860335195530726
SumMe,video_16,fixed_alpha_1.0,0.2860335195530726
SumMe,video_16,adaptive_strength_0.0,0.2860335195530726
SumMe,video_16,adaptive_strength_0.1,0.2860335195530726
SumMe,video_16,adaptive_strength_0.2,0.2860335195530726
SumMe,video_16,adaptive_strength_0.3,0.2860335195530726
SumMe,video_16,adaptive_strength_0.4,0.2860335195530726
SumMe,video_16,adaptive_strength_0.5,0.2860335195530726
SumMe,video_16,adaptive_strength_0.6,0.2860335195530726
SumMe,video_16,adaptive_strength_0.7,0.2860335195530726
SumMe,video_16,adaptive_strength_0.8,0.2860335195530726
SumMe,video_16,adaptive_strength_0.9,0.2860335195530726
SumMe,video_16,adaptive_strength_1.0,0.2860335195530726
SumMe,video_17,fixed_alpha_0.0,0.32686414708886624
SumMe,video_17,fixed_alpha_0.1,0.3416624171341153
SumMe,video_17,fixed_alpha_0.2,0.3416624171341153
SumMe,video_17,fixed_alpha_0.3,0.3416624171341153
SumMe,video_17,fixed_alpha_0.4,0.3416624171341153
SumMe,video_17,fixed_alpha_0.5,0.3416624171341153
SumMe,video_17,fixed_alpha_0.6,0.34253578732106343
SumMe,video_17,fixed_alpha_0.7,0.34253578732106343
SumMe,video_17,fixed_alpha_0.8,0.34253578732106343
SumMe,video_17,fixed_alpha_0.9,0.34253578732106343
SumMe,video_17,fixed_alpha_1.0,0.34253578732106343
SumMe,video_17,adaptive_strength_0.0,0.34253578732106343
SumMe,video_17,adaptive_strength_0.1,0.34253578732106343
SumMe,video_17,adaptive_strength_0.2,0.34253578732106343
SumMe,video_17,adaptive_strength_0.3,0.34253578732106343
SumMe,video_17,adaptive_strength_0.4,0.34253578732106343
SumMe,video_17,adaptive_strength_0.5,0.34253578732106343
SumMe,video_17,adaptive_strength_0.6,0.34253578732106343
SumMe,video_17,adaptive_strength_0.7,0.34253578732106343
SumMe,video_17,adaptive_strength_0.8,0.34253578732106343
SumMe,video_17,adaptive_strength_0.9,0.34253578732106343
SumMe,video_17,adaptive_strength_1.0,0.34253578732106343
SumMe,video_18,fixed_alpha_0.0,0.6746031746031745
SumMe,video_18,fixed_alpha_0.1,0.44955752212389377
SumMe,video_18,fixed_alpha_0.2,0.44955752212389377
SumMe,video_18,fixed_alpha_0.3,0.44955752212389377
SumMe,video_18,fixed_alpha_0.4,0.44955752212389377
SumMe,video_18,fixed_alpha_0.5,0.44955752212389377
SumMe,video_18,fixed_alpha_0.6,0.44955752212389377
SumMe,video_18,fixed_alpha_0.7,0.44955752212389377
SumMe,video_18,fixed_alpha_0.8,0.44955752212389377
SumMe,video_18,fixed_alpha_0.9,0.44955752212389377
SumMe,video_18,fixed_alpha_1.0,0.44955752212389377
SumMe,video_18,adaptive_strength_0.0,0.44955752212389377
SumMe,video_18,adaptive_strength_0.1,0.44955752212389377
SumMe,video_18,adaptive_strength_0.2,0.44955752212389377
SumMe,video_18,adaptive_strength_0.3,0.44955752212389377
SumMe,video_18,adaptive_strength_0.4,0.44955752212389377
SumMe,video_18,adaptive_strength_0.5,0.44955752212389377
SumMe,video_18,adaptive_strength_0.6,0.44955752212389377
SumMe,video_18,adaptive_strength_0.7,0.44955752212389377
SumMe,video_18,adaptive_strength_0.8,0.44955752212389377
SumMe,video_18,adaptive_strength_0.9,0.44955752212389377
SumMe,video_18,adaptive_strength_1.0,0.44955752212389377
SumMe,video_19,fixed_alpha_0.0,0.29203539823008856
SumMe,video_19,fixed_alpha_0.1,0.607758620689655
SumMe,video_19,fixed_alpha_0.2,0.607758620689655
SumMe,video_19,fixed_alpha_0.3,0.28633405639913234
SumMe,video_19,fixed_alpha_0.4,0.28633405639913234
SumMe,video_19,fixed_alpha_0.5,0.28633405639913234
SumMe,video_19,fixed_alpha_0.6,0.28633405639913234
SumMe,video_19,fixed_alpha_0.7,0.28633405639913234
SumMe,video_19,fixed_alpha_0.8,0.28633405639913234
SumMe,video_19,fixed_alpha_0.9,0.28633405639913234
SumMe,video_19,fixed_alpha_1.0,0.28633405639913234
SumMe,video_19,adaptive_strength_0.0,0.28633405639913234
SumMe,video_19,adaptive_strength_0.1,0.28633405639913234
SumMe,video_19,adaptive_strength_0.2,0.28633405639913234
SumMe,video_19,adaptive_strength_0.3,0.28633405639913234
SumMe,video_19,adaptive_strength_0.4,0.28633405639913234
SumMe,video_19,adaptive_strength_0.5,0.28633405639913234
SumMe,video_19,adaptive_strength_0.6,0.28633405639913234
SumMe,video_19,adaptive_strength_0.7,0.28633405639913234
SumMe,video_19,adaptive_strength_0.8,0.28633405639913234
SumMe,video_19,adaptive_strength_0.9,0.28633405639913234
SumMe,video_19,adaptive_strength_1.0,0.28633405639913234
SumMe,video_20,fixed_alpha_0.0,0.5736704446381867
SumMe,video_20,fixed_alpha_0.1,0.5736704446381867
SumMe,video_20,fixed_alpha_0.2,0.5736704446381867
SumMe,video_20,fixed_alpha_0.3,0.5736704446381867
SumMe,video_20,fixed_alpha_0.4,0.5736704446381867
SumMe,video_20,fixed_alpha_0.5,0.5736704446381867
SumMe,video_20,fixed_alpha_0.6,0.3443478260869565
SumMe,video_20,fixed_alpha_0.7,0.3443478260869565
SumMe,video_20,fixed_alpha_0.8,0.3443478260869565
SumMe,video_20,fixed_alpha_0.9,0.3443478260869565
SumMe,video_20,fixed_alpha_1.0,0.3443478260869565
SumMe,video_20,adaptive_strength_0.0,0.3443478260869565
SumMe,video_20,adaptive_strength_0.1,0.3443478260869565
SumMe,video_20,adaptive_strength_0.2,0.3443478260869565
SumMe,video_20,adaptive_strength_0.3,0.3443478260869565
SumMe,video_20,adaptive_strength_0.4,0.3443478260869565
SumMe,video_20,adaptive_strength_0.5,0.3443478260869565
SumMe,video_20,adaptive_strength_0.6,0.3443478260869565
SumMe,video_20,adaptive_strength_0.7,0.3443478260869565
SumMe,video_20,adaptive_strength_0.8,0.3443478260869565
SumMe,video_20,adaptive_strength_0.9,0.3443478260869565
SumMe,video_20,adaptive_strength_1.0,0.3443478260869565
SumMe,video_21,fixed_alpha_0.0,0.1736239379386775
SumMe,video_21,fixed_alpha_0.1,0.21449704142011836
SumMe,video_21,fixed_alpha_0.2,0.21449704142011836
SumMe,video_21,fixed_alpha_0.3,0.29078801331853493
SumMe,video_21,fixed_alpha_0.4,0.29078801331853493
SumMe,video_21,fixed_alpha_0.5,0.29078801331853493
SumMe,video_21,fixed_alpha_0.6,0.29078801331853493
SumMe,video_21,fixed_alpha_0.7,0.39228772710418985
SumMe,video_21,fixed_alpha_0.8,0.39228772710418985
SumMe,video_21,fixed_alpha_0.9,0.39228772710418985
SumMe,video_21,fixed_alpha_1.0,0.38227938549481955
SumMe,video_21,adaptive_strength_0.0,0.38227938549481955
SumMe,video_21,adaptive_strength_0.1,0.39228772710418985
SumMe,video_21,adaptive_strength_0.2,0.39228772710418985
SumMe,video_21,adaptive_strength_0.3,0.39228772710418985
SumMe,video_21,adaptive_strength_0.4,0.39228772710418985
SumMe,video_21,adaptive_strength_0.5,0.39228772710418985
SumMe,video_21,adaptive_strength_0.6,0.39228772710418985
SumMe,video_21,adaptive_strength_0.7,0.39228772710418985
SumMe,video_21,adaptive_strength_0.8,0.39228772710418985
SumMe,video_21,adaptive_strength_0.9,0.39228772710418985
SumMe,video_21,adaptive_strength_1.0,0.39228772710418985
SumMe,video_22,fixed_alpha_0.0,0.40411840411840416
SumMe,video_22,fixed_alpha_0.1,0.284789644012945
SumMe,video_22,fixed_alpha_0.2,0.31414356787491116
SumMe,video_22,fixed_alpha_0.3,0.31414356787491116
SumMe,video_22,fixed_alpha_0.4,0.31414356787491116
SumMe,video_22,fixed_alpha_0.5,0.31414356787491116
SumMe,video_22,fixed_alpha_0.6,0.31414356787491116
SumMe,video_22,fixed_alpha_0.7,0.31414356787491116
SumMe,video_22,fixed_alpha_0.8,0.37152103559870553
SumMe,video_22,fixed_alpha_0.9,0.37152103559870553
SumMe,video_22,fixed_alpha_1.0,0.37152103559870553
SumMe,video_22,adaptive_strength_0.0,0.37152103559870553
SumMe,video_22,adaptive_strength_0.1,0.37152103559870553
SumMe,video_22,adaptive_strength_0.2,0.37152103559870553
SumMe,video_22,adaptive_strength_0.3,0.37152103559870553
SumMe,video_22,adaptive_strength_0.4,0.37152103559870553
SumMe,video_22,adaptive_strength_0.5,0.37152103559870553
SumMe,video_22,adaptive_strength_0.6,0.37152103559870553
SumMe,video_22,adaptive_strength_0.7,0.37152103559870553
SumMe,video_22,adaptive_strength_0.8,0.31414356787491116
SumMe,video_22,adaptive_strength_0.9,0.31414356787491116
SumMe,video_22,adaptive_strength_1.0,0.31414356787491116
SumMe,video_23,fixed_alpha_0.0,0.7320954907161804
SumMe,video_23,fixed_alpha_0.1,0.7320954907161804
SumMe,video_23,fixed_alpha_0.2,0.7320954907161804
SumMe,video_23,fixed_alpha_0.3,0.6672443674176777
SumMe,video_23,fixed_alpha_0.4,0.6672443674176777
SumMe,video_23,fixed_alpha_0.5,0.6672443674176777
SumMe,video_23,fixed_alpha_0.6,0.6672443674176777
SumMe,video_23,fixed_alpha_0.7,0.6672443674176777
SumMe,video_23,fixed_alpha_0.8,0.6672443674176777
SumMe,video_23,fixed_alpha_0.9,0.6672443674176777
SumMe,video_23,fixed_alpha_1.0,0.6672443674176777
SumMe,video_23,adaptive_strength_0.0,0.6672443674176777
SumMe,video_23,adaptive_strength_0.1,0.6672443674176777
SumMe,video_23,adaptive_strength_0.2,0.6672443674176777
SumMe,video_23,adaptive_strength_0.3,0.6672443674176777
SumMe,video_23,adaptive_strength_0.4,0.6672443674176777
SumMe,video_23,adaptive_strength_0.5,0.6672443674176777
SumMe,video_23,adaptive_strength_0.6,0.6672443674176777
SumMe,video_23,adaptive_strength_0.7,0.6672443674176777
SumMe,video_23,adaptive_strength_0.8,0.6672443674176777
SumMe,video_23,adaptive_strength_0.9,0.6672443674176777
SumMe,video_23,adaptive_strength_1.0,0.6672443674176777
SumMe,video_24,fixed_alpha_0.0,0.26702269692923897
SumMe,video_24,fixed_alpha_0.1,0.21329639889196678
SumMe,video_24,fixed_alpha_0.2,0.2521489971346705
SumMe,video_24,fixed_alpha_0.3,0.2521489971346705
SumMe,video_24,fixed_alpha_0.4,0.31413612565445026
SumMe,video_24,fixed_alpha_0.5,0.31413612565445026
SumMe,video_24,fixed_alpha_0.6,0.31413612565445026
SumMe,video_24,fixed_alpha_0.7,0.31413612565445026
SumMe,video_24,fixed_alpha_0.8,0.31413612565445026
SumMe,video_24,fixed_alpha_0.9,0.31413612565445026
SumMe,video_24,fixed_alpha_1.0,0.20145985401459857
SumMe,video_24,adaptive_strength_0.0,0.31413612565445026
SumMe,video_24,adaptive_strength_0.1,0.31413612565445026
SumMe,video_24,adaptive_strength_0.2,0.31413612565445026
SumMe,video_24,adaptive_strength_0.3,0.31413612565445026
SumMe,video_24,adaptive_strength_0.4,0.31413612565445026
SumMe,video_24,adaptive_strength_0.5,0.31413612565445026
SumMe,video_24,adaptive_strength_0.6,0.31413612565445026
SumMe,video_24,adaptive_strength_0.7,0.31413612565445026
SumMe,video_24,adaptive_strength_0.8,0.31413612565445026
SumMe,video_24,adaptive_strength_0.9,0.31413612565445026
SumMe,video_24,adaptive_strength_1.0,0.31413612565445026
SumMe,video_25,fixed_alpha_0.0,0.6887417218543046
SumMe,video_25,fixed_alpha_0.1,0.5763440860215053
SumMe,video_25,fixed_alpha_0.2,0.5763440860215053
SumMe,video_25,fixed_alpha_0.3,0.5763440860215053
SumMe,video_25,fixed_alpha_0.4,0.5763440860215053
SumMe,video_25,fixed_alpha_0.5,0.5763440860215053
SumMe,video_25,fixed_alpha_0.6,0.5763440860215053
SumMe,video_25,fixed_alpha_0.7,0.5763440860215053
SumMe,video_25,fixed_alpha_0.8,0.5763440860215053
SumMe,video_25,fixed_alpha_0.9,0.5763440860215053
SumMe,video_25,fixed_alpha_1.0,0.5763440860215053
SumMe,video_25,adaptive_strength_0.0,0.5763440860215053
SumMe,video_25,adaptive_strength_0.1,0.5763440860215053
SumMe,video_25,adaptive_strength_0.2,0.5763440860215053
SumMe,video_25,adaptive_strength_0.3,0.5763440860215053
SumMe,video_25,adaptive_strength_0.4,0.5763440860215053
SumMe,video_25,adaptive_strength_0.5,0.5763440860215053
SumMe,video_25,adaptive_strength_0.6,0.5763440860215053
SumMe,video_25,adaptive_strength_0.7,0.5763440860215053
SumMe,video_25,adaptive_strength_0.8,0.5763440860215053
SumMe,video_25,adaptive_strength_0.9,0.5763440860215053
SumMe,video_25,adaptive_strength_1.0,0.5763440860215053
