video,query_id,method,true_or,wrong_mean_or,margin_or,discrimination_auc_or,true_and,wrong_mean_and,margin_and,discrimination_auc_and
P02,Garden_Party,Concept-Adapter-MMR,0.136986301369863,0.30136986301369856,-0.16438356164383555,0.5,0.0,0.06008717310087173,-0.06008717310087173,0.32954545454545453
P02,Garden_Phone,Uniform,0.0273972602739726,0.19645080946450807,-0.16905354919053547,0.20454545454545456,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Garden_Phone,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Garden_Phone,CLIP-zero-shot,0.0273972602739726,0.17310087173100872,-0.14570361145703611,0.26136363636363635,0.0,0.010273972602739725,-0.010273972602739725,0.38636363636363635
P02,Garden_Phone,Concept-Adapter-MMR,0.0684931506849315,0.20361145703611455,-0.13511830635118305,0.2727272727272727,0.0,0.022104607721046075,-0.022104607721046075,0.3522727272727273
P02,Grass_Bed,Uniform,0.0273972602739726,0.19645080946450807,-0.16905354919053547,0.20454545454545456,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Grass_Bed,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Grass_Bed,CLIP-zero-shot,0.0136986301369863,0.17590286425902865,-0.16220423412204235,0.18181818181818182,0.0,0.010273972602739725,-0.010273972602739725,0.375
P02,Grass_Bed,Concept-Adapter-MMR,0.1506849315068493,0.16500622665006223,-0.014321295143212925,0.8181818181818182,0.0,0.010273972602739725,-0.010273972602739725,0.4659090909090909
P02,Hall_Park,Uniform,0.0684931506849315,0.19551681195516812,-0.12702366127023662,0.3977272727272727,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Hall_Park,Visual-BiLSTM,0.1780821917808219,0.1528642590286426,0.025217932752179317,0.7954545454545454,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Hall_Park,CLIP-zero-shot,0.136986301369863,0.16095890410958902,-0.023972602739726012,0.625,0.0,0.008405977584059775,-0.008405977584059775,0.3977272727272727
P02,Hall_Park,Concept-Adapter-MMR,0.1643835616438356,0.27864259028642596,-0.11425902864259035,0.5227272727272727,0.0,0.04389788293897883,-0.04389788293897883,0.3409090909090909
P02,Hands_Lady,Uniform,0.547945205479452,0.18462017434620173,0.3633250311332503,0.9545454545454546,0.0547945205479452,0.017123287671232876,0.03767123287671233,0.8977272727272727
P02,Hands_Lady,Visual-BiLSTM,0.0410958904109589,0.15597758405977583,-0.11488169364881692,0.5454545454545454,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Hands_Lady,CLIP-zero-shot,0.3424657534246575,0.17341220423412204,0.16905354919053547,0.7954545454545454,0.0,0.01058530510585305,-0.01058530510585305,0.36363636363636365
P02,Hands_Lady,Concept-Adapter-MMR,0.9315068493150684,0.23941469489414693,0.6920921544209215,0.9545454545454546,0.1643835616438356,0.04638854296388542,0.11799501867995019,0.8977272727272727
P02,Hands_Men,Uniform,0.6164383561643836,0.18306351183063513,0.43337484433374845,1.0,0.1232876712328767,0.015566625155666251,0.10772104607721045,0.9772727272727273
P02,Hands_Men,Visual-BiLSTM,0.0684931506849315,0.15535491905354917,-0.08686176836861767,0.6818181818181818,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Hands_Men,CLIP-zero-shot,0.3698630136986301,0.16625155666251556,0.20361145703611455,0.8181818181818182,0.0821917808219178,0.007160647571606476,0.07503113325031133,0.9772727272727273
P02,Hands_Men,Concept-Adapter-MMR,1.0,0.2755292652552926,0.7244707347447075,0.9659090909090909,0.684931506849315,0.060709838107098374,0.6242216687422166,0.9772727272727273
P02,Hands_Tree,Uniform,0.5753424657534246,0.18399750933997508,0.3913449564134496,0.9772727272727273,0.0410958904109589,0.017434620174346202,0.0236612702366127,0.8295454545454546
P02,Hands_Tree,Visual-BiLSTM,0.0273972602739726,0.15628891656288915,-0.12889165628891655,0.4318181818181818,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Hands_Tree,CLIP-zero-shot,0.3972602739726027,0.16749688667496887,0.22976338729763385,0.8295454545454546,0.0136986301369863,0.00809464508094645,0.00560398505603985,0.8295454545454546
P02,Hands_Tree,Concept-Adapter-MMR,0.9041095890410958,0.20174346201743462,0.7023661270236612,1.0,0.1232876712328767,0.01183063511830635,0.11145703611457036,0.9886363636363636
P02,Kids_Ocean,Uniform,0.0136986301369863,0.19676214196762143,-0.18306351183063513,0.10227272727272728,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Kids_Ocean,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Kids_Ocean,CLIP-zero-shot,0.0,0.1706102117061021,-0.1706102117061021,0.045454545454545456,0.0,0.008717310087173101,-0.008717310087173101,0.3977272727272727
P02,Kids_Ocean,Concept-Adapter-MMR,0.1506849315068493,0.31662515566625155,-0.16594022415940224,0.45454545454545453,0.0,0.05915317559153176,-0.05915317559153176,0.32954545454545453
P02,Kids_Office,Uniform,0.0136986301369863,0.19676214196762143,-0.18306351183063513,0.10227272727272728,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Kids_Office,Visual-BiLSTM,0.0547945205479452,0.1556662515566625,-0.1008717310087173,0.6363636363636364,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Kids_Office,CLIP-zero-shot,0.0547945205479452,0.1693648816936488,-0.1145703611457036,0.5568181818181818,0.0,0.009651307596513075,-0.009651307596513075,0.38636363636363635
P02,Kids_Office,Concept-Adapter-MMR,0.0136986301369863,0.26836861768368614,-0.25466998754669984,0.3068181818181818,0.0,0.03767123287671233,-0.03767123287671233,0.375
P02,Lady_Street,Uniform,0.3424657534246575,0.1892901618929016,0.15317559153175592,0.75,0.0410958904109589,0.017434620174346202,0.0236612702366127,0.8295454545454546
P02,Lady_Street,Visual-BiLSTM,0.0273972602739726,0.15628891656288915,-0.12889165628891655,0.4318181818181818,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Lady_Street,CLIP-zero-shot,0.1232876712328767,0.16625155666251556,-0.04296388542963886,0.6136363636363636,0.0136986301369863,0.01058530510585305,0.0031133250311332506,0.7840909090909091
P02,Lady_Street,Concept-Adapter-MMR,0.9726027397260274,0.16687422166874222,0.8057285180572852,1.0,0.0958904109589041,0.00809464508094645,0.08779576587795765,0.9772727272727273
P02,Market_Ocean,Uniform,0.0410958904109589,0.19613947696139478,-0.15504358655043587,0.3068181818181818,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Market_Ocean,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Market_Ocean,CLIP-zero-shot,0.1506849315068493,0.187733499377335,-0.03704856787048569,0.5227272727272727,0.0,0.014632627646326274,-0.014632627646326274,0.375
P02,Market_Ocean,Concept-Adapter-MMR,0.6027397260273972,0.2696139476961395,0.3331257783312577,0.8522727272727273,0.0,0.04078455790784558,-0.04078455790784558,0.3409090909090909
P02,Men_Bed,Uniform,0.3287671232876712,0.18960149439601492,0.1391656288916563,0.7272727272727273,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Men_Bed,Visual-BiLSTM,0.0410958904109589,0.15597758405977583,-0.11488169364881692,0.5454545454545454,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Men_Bed,CLIP-zero-shot,0.0684931506849315,0.16469489414694893,-0.09620174346201743,0.5681818181818182,0.0,0.0074719800747198,-0.0074719800747198,0.38636363636363635
P02,Men_Bed,Concept-Adapter-MMR,1.0,0.2917185554171855,0.7082814445828145,0.9659090909090909,0.0,0.074719800747198,-0.074719800747198,0.36363636363636365
P02,Office_Shoes,Uniform,0.0,0.19707347447073473,-0.19707347447073473,0.022727272727272728,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Office_Shoes,Visual-BiLSTM,0.0547945205479452,0.1556662515566625,-0.1008717310087173,0.6363636363636364,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Office_Shoes,CLIP-zero-shot,0.0547945205479452,0.16967621419676215,-0.11488169364881695,0.48863636363636365,0.0,0.010896637608966376,-0.010896637608966376,0.38636363636363635
P02,Office_Shoes,Concept-Adapter-MMR,0.0410958904109589,0.18462017434620173,-0.14352428393524283,0.3522727272727273,0.0,0.016500622665006227,-0.016500622665006227,0.3522727272727273
P02,Park_Bed,Uniform,0.0,0.19707347447073473,-0.19707347447073473,0.022727272727272728,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Park_Bed,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Park_Bed,CLIP-zero-shot,0.0,0.15691158156911583,-0.15691158156911583,0.056818181818181816,0.0,0.006537982565379825,-0.006537982565379825,0.4090909090909091
P02,Park_Bed,Concept-Adapter-MMR,0.0821917808219178,0.23599003735990032,-0.15379825653798251,0.4090909090909091,0.0,0.015566625155666248,-0.015566625155666248,0.375
P02,Park_Room,Uniform,0.3835616438356164,0.18835616438356162,0.1952054794520548,0.8295454545454546,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Park_Room,Visual-BiLSTM,0.8767123287671232,0.136986301369863,0.7397260273972602,0.9545454545454546,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Park_Room,CLIP-zero-shot,0.7397260273972602,0.1491282689912827,0.5905977584059775,0.9545454545454546,0.0,0.007783312577833126,-0.007783312577833126,0.4090909090909091
P02,Park_Room,Concept-Adapter-MMR,0.863013698630137,0.14757160647571607,0.7154420921544209,0.9545454545454546,0.0,0.010273972602739725,-0.010273972602739725,0.4090909090909091
P02,Party_Phone,Uniform,0.0410958904109589,0.19613947696139478,-0.15504358655043587,0.3068181818181818,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Party_Phone,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Party_Phone,CLIP-zero-shot,0.0136986301369863,0.1727895392278954,-0.1590909090909091,0.20454545454545456,0.0,0.01058530510585305,-0.01058530510585305,0.38636363636363635
P02,Party_Phone,Concept-Adapter-MMR,0.1095890410958904,0.27490660024906605,-0.16531755915317564,0.5227272727272727,0.0,0.04794520547945205,-0.04794520547945205,0.36363636363636365
P02,Phone_Lake,Uniform,0.0136986301369863,0.1967621419676214,-0.1830635118306351,0.10227272727272728,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Phone_Lake,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Phone_Lake,CLIP-zero-shot,0.0136986301369863,0.17216687422166876,-0.15846824408468246,0.14772727272727273,0.0,0.009962640099626401,-0.009962640099626401,0.38636363636363635
P02,Phone_Lake,Concept-Adapter-MMR,0.0684931506849315,0.22073474470734744,-0.15224159402241594,0.375,0.0,0.029576587795765875,-0.029576587795765875,0.375
P02,Room_Boat,Uniform,0.3835616438356164,0.18835616438356165,0.19520547945205477,0.8295454545454546,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Room_Boat,Visual-BiLSTM,0.8767123287671232,0.136986301369863,0.7397260273972602,0.9545454545454546,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Room_Boat,CLIP-zero-shot,0.7123287671232876,0.14632627646326274,0.566002490660025,0.9431818181818182,0.0,0.00933997509339975,-0.00933997509339975,0.38636363636363635
P02,Room_Boat,Concept-Adapter-MMR,0.8493150684931506,0.14601494396014944,0.7033001245330012,0.9545454545454546,0.0,0.008405977584059775,-0.008405977584059775,0.4090909090909091
P02,Sign_Petsanimal,Uniform,0.0136986301369863,0.19676214196762143,-0.18306351183063513,0.10227272727272728,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Sign_Petsanimal,Visual-BiLSTM,0.0136986301369863,0.15660024906600248,-0.14290161892901618,0.3068181818181818,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Sign_Petsanimal,CLIP-zero-shot,0.0958904109589041,0.18088418430884187,-0.08499377334993777,0.5,0.0,0.015255292652552925,-0.015255292652552925,0.375
P02,Sign_Petsanimal,Concept-Adapter-MMR,0.0958904109589041,0.15909090909090906,-0.06320049813200496,0.7840909090909091,0.0,0.00933997509339975,-0.00933997509339975,0.4659090909090909
P02,Sky_Dance,Uniform,0.1917808219178082,0.19271481942714822,-0.0009339975093400066,0.5909090909090909,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Sky_Dance,Visual-BiLSTM,0.0273972602739726,0.15628891656288915,-0.12889165628891655,0.4318181818181818,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Sky_Dance,CLIP-zero-shot,0.0,0.17528019925280194,-0.17528019925280194,0.056818181818181816,0.0,0.008405977584059775,-0.008405977584059775,0.4090909090909091
P02,Sky_Dance,Concept-Adapter-MMR,0.9178082191780822,0.13511830635118305,0.7826899128268991,0.9318181818181818,0.0,0.010896637608966376,-0.010896637608966376,0.45454545454545453
P02,Street_School,Uniform,0.1917808219178082,0.19271481942714822,-0.0009339975093400066,0.5909090909090909,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Street_School,Visual-BiLSTM,0.0136986301369863,0.15660024906600248,-0.14290161892901618,0.3068181818181818,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Street_School,CLIP-zero-shot,0.3013698630136986,0.1653175591531756,0.13605230386052303,0.7954545454545454,0.0,0.01183063511830635,-0.01183063511830635,0.375
P02,Street_School,Concept-Adapter-MMR,0.9315068493150684,0.13418430884184307,0.7973225404732254,0.9431818181818182,0.0,0.009962640099626401,-0.009962640099626401,0.4659090909090909
P02,Street_Window,Uniform,0.2602739726027397,0.19115815691158158,0.06911581569115813,0.6818181818181818,0.0273972602739726,0.01774595267745953,0.009651307596513073,0.75
P02,Street_Window,Visual-BiLSTM,0.0547945205479452,0.1556662515566625,-0.1008717310087173,0.6363636363636364,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Street_Window,CLIP-zero-shot,0.3835616438356164,0.17310087173100872,0.2104607721046077,0.8977272727272727,0.1506849315068493,0.01058530510585305,0.14009962640099627,0.9886363636363636
P02,Street_Window,Concept-Adapter-MMR,0.9452054794520548,0.1344956413449564,0.8107098381070984,0.9772727272727273,0.3698630136986301,0.0024906600249066002,0.3673723536737235,1.0
P02,Sun_Ocean,Uniform,0.0,0.19707347447073476,-0.19707347447073476,0.022727272727272728,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Sun_Ocean,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Sun_Ocean,CLIP-zero-shot,0.0273972602739726,0.1721668742216687,-0.1447696139476961,0.23863636363636365,0.0,0.00933997509339975,-0.00933997509339975,0.38636363636363635
P02,Sun_Ocean,Concept-Adapter-MMR,0.0273972602739726,0.15784557907845576,-0.13044831880448315,0.5681818181818182,0.0,0.011519302615193027,-0.011519302615193027,0.45454545454545453
P02,Toy_Lake,Uniform,0.2328767123287671,0.1917808219178082,0.0410958904109589,0.6590909090909091,0.0,0.018368617683686177,-0.018368617683686177,0.3522727272727273
P02,Toy_Lake,Visual-BiLSTM,0.0,0.1569115815691158,-0.1569115815691158,0.11363636363636363,0.0,0.00186799501867995,-0.00186799501867995,0.45454545454545453
P02,Toy_Lake,CLIP-zero-shot,0.273972602739726,0.15909090909090906,0.11488169364881695,0.7272727272727273,0.0,0.01058530510585305,-0.01058530510585305,0.38636363636363635
P02,Toy_Lake,Concept-Adapter-MMR,0.0410958904109589,0.29669987546699866,-0.25560398505603976,0.125,0.0,0.038916562889165625,-0.038916562889165625,0.32954545454545453
P03,Book_Lady,Uniform,0.06976744186046512,0.25,-0.18023255813953487,0.2727272727272727,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Book_Lady,Visual-BiLSTM,0.16279069767441862,0.14323467230443973,0.019556025369978886,0.6363636363636364,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Book_Lady,CLIP-zero-shot,0.09302325581395349,0.27748414376321356,-0.18446088794926008,0.375,0.023255813953488372,0.029598308668076112,-0.00634249471458774,0.7613636363636364
P03,Book_Lady,Concept-Adapter-MMR,0.3953488372093023,0.23150105708245244,0.16384778012684986,0.75,0.046511627906976744,0.013742071881606765,0.032769556025369975,0.875
P03,Book_Street,Uniform,0.13953488372093023,0.2484143763213531,-0.10887949260042287,0.5795454545454546,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Book_Street,Visual-BiLSTM,0.16279069767441862,0.14323467230443973,0.019556025369978886,0.6363636363636364,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Book_Street,CLIP-zero-shot,0.3023255813953488,0.2806553911205074,0.021670190274841405,0.6022727272727273,0.0,0.031183932346723044,-0.031183932346723044,0.3522727272727273
P03,Book_Street,Concept-Adapter-MMR,0.9534883720930233,0.31342494714587743,0.6400634249471459,0.9318181818181818,0.023255813953488372,0.03118393234672305,-0.007928118393234679,0.7386363636363636
P03,Book_Tree,Uniform,0.09302325581395349,0.2494714587737844,-0.15644820295983092,0.375,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Book_Tree,Visual-BiLSTM,0.046511627906976744,0.14587737843551796,-0.09936575052854121,0.25,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Book_Tree,CLIP-zero-shot,0.16279069767441862,0.2875264270613108,-0.1247357293868922,0.4659090909090909,0.0,0.03118393234672305,-0.03118393234672305,0.3409090909090909
P03,Book_Tree,Concept-Adapter-MMR,0.8837209302325582,0.3118393234672305,0.5718816067653276,0.8295454545454546,0.023255813953488372,0.03118393234672305,-0.007928118393234679,0.7386363636363636
P03,Building_Garden,Uniform,0.06976744186046512,0.25000000000000006,-0.18023255813953493,0.2727272727272727,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Building_Garden,Visual-BiLSTM,0.20930232558139536,0.14217758985200846,0.0671247357293869,0.7272727272727273,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Building_Garden,CLIP-zero-shot,0.20930232558139536,0.2732558139534884,-0.06395348837209305,0.5681818181818182,0.0,0.029598308668076112,-0.029598308668076112,0.36363636363636365
P03,Building_Garden,Concept-Adapter-MMR,0.4883720930232558,0.2394291754756871,0.2489429175475687,0.7159090909090909,0.0,0.014799154334038056,-0.014799154334038056,0.45454545454545453
P03,Car_Chocolate,Uniform,0.13953488372093023,0.2484143763213531,-0.10887949260042287,0.5795454545454546,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Car_Chocolate,Visual-BiLSTM,0.3023255813953488,0.14006342494714588,0.16226215644820294,0.8977272727272727,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Car_Chocolate,CLIP-zero-shot,0.23255813953488372,0.2415433403805497,-0.00898520084566598,0.6136363636363636,0.0,0.0306553911205074,-0.0306553911205074,0.36363636363636365
P03,Car_Chocolate,Concept-Adapter-MMR,1.0,0.2875264270613108,0.7124735729386892,0.9886363636363636,0.0,0.029598308668076112,-0.029598308668076112,0.23863636363636365
P03,Car_Tree,Uniform,0.11627906976744186,0.24894291754756875,-0.1326638477801269,0.4659090909090909,0.046511627906976744,0.039112050739957716,0.007399577167019028,0.8295454545454546
P03,Car_Tree,Visual-BiLSTM,0.3023255813953488,0.14006342494714588,0.16226215644820294,0.8977272727272727,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Car_Tree,CLIP-zero-shot,0.46511627906976744,0.2489429175475687,0.21617336152219874,0.8977272727272727,0.32558139534883723,0.013742071881606767,0.3118393234672305,1.0
P03,Car_Tree,Concept-Adapter-MMR,1.0,0.2986257928118393,0.7013742071881607,0.9886363636363636,0.8604651162790697,0.011627906976744186,0.8488372093023255,1.0
P03,Chair_Dance,Uniform,0.046511627906976744,0.2505285412262157,-0.20401691331923896,0.19318181818181818,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Chair_Dance,Visual-BiLSTM,0.023255813953488372,0.1464059196617336,-0.12315010570824524,0.07954545454545454,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Chair_Dance,CLIP-zero-shot,0.046511627906976744,0.26215644820295986,-0.21564482029598311,0.2727272727272727,0.0,0.03382663847780127,-0.03382663847780127,0.3409090909090909
P03,Chair_Dance,Concept-Adapter-MMR,0.13953488372093023,0.3023255813953488,-0.1627906976744186,0.4659090909090909,0.0,0.040697674418604654,-0.040697674418604654,0.3522727272727273
P03,Chair_Tree,Uniform,0.09302325581395349,0.2494714587737844,-0.15644820295983092,0.375,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Chair_Tree,Visual-BiLSTM,0.046511627906976744,0.14587737843551796,-0.09936575052854121,0.25,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Chair_Tree,CLIP-zero-shot,0.16279069767441862,0.26321353065539116,-0.10042283298097254,0.5568181818181818,0.0,0.0306553911205074,-0.0306553911205074,0.375
P03,Chair_Tree,Concept-Adapter-MMR,0.8837209302325582,0.3023255813953489,0.5813953488372092,0.8863636363636364,0.023255813953488372,0.030655391120507403,-0.0073995771670190315,0.7386363636363636
P03,Chocolate_Food,Uniform,0.627906976744186,0.23731501057082457,0.39059196617336145,0.8295454545454546,0.023255813953488372,0.03964059196617336,-0.016384778012684988,0.75
P03,Chocolate_Food,Visual-BiLSTM,0.11627906976744186,0.14429175475687103,-0.028012684989429174,0.5113636363636364,0.023255813953488372,0.007399577167019027,0.015856236786469344,0.8522727272727273
P03,Chocolate_Food,CLIP-zero-shot,0.9302325581395349,0.2547568710359408,0.6754756871035941,0.9318181818181818,0.06976744186046512,0.04175475687103594,0.028012684989429174,0.8863636363636364
P03,Chocolate_Food,Concept-Adapter-MMR,1.0,0.23784355179704014,0.7621564482029599,0.9431818181818182,0.046511627906976744,0.0354122621564482,0.011099365750528542,0.875
P03,Chocolate_Phone,Uniform,0.046511627906976744,0.2505285412262157,-0.20401691331923896,0.19318181818181818,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Chocolate_Phone,Visual-BiLSTM,0.06976744186046512,0.14534883720930233,-0.07558139534883722,0.375,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Chocolate_Phone,CLIP-zero-shot,0.06976744186046512,0.26849894291754756,-0.19873150105708243,0.4772727272727273,0.0,0.033298097251585626,-0.033298097251585626,0.375
P03,Chocolate_Phone,Concept-Adapter-MMR,0.32558139534883723,0.23995771670190277,0.08562367864693446,0.7272727272727273,0.0,0.026427061310782242,-0.026427061310782242,0.38636363636363635
P03,Chocolate_Street,Uniform,0.11627906976744186,0.24894291754756875,-0.1326638477801269,0.4659090909090909,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Chocolate_Street,Visual-BiLSTM,0.16279069767441862,0.14323467230443973,0.019556025369978886,0.6363636363636364,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Chocolate_Street,CLIP-zero-shot,0.18604651162790697,0.2542283298097252,-0.06818181818181823,0.5113636363636364,0.0,0.03329809725158562,-0.03329809725158562,0.36363636363636365
P03,Chocolate_Street,Concept-Adapter-MMR,0.9767441860465116,0.3054968287526428,0.6712473572938689,0.9318181818181818,0.0,0.031712473572938694,-0.031712473572938694,0.23863636363636365
P03,Chocolate_Tree,Uniform,0.06976744186046512,0.25000000000000006,-0.18023255813953493,0.2727272727272727,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Chocolate_Tree,Visual-BiLSTM,0.046511627906976744,0.14587737843551796,-0.09936575052854121,0.25,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Chocolate_Tree,CLIP-zero-shot,0.06976744186046512,0.24735729386892177,-0.17758985200845667,0.3409090909090909,0.0,0.03012684989429176,-0.03012684989429176,0.36363636363636365
P03,Chocolate_Tree,Concept-Adapter-MMR,0.8837209302325582,0.30866807610993663,0.5750528541226215,0.8295454545454546,0.0,0.031712473572938694,-0.031712473572938694,0.23863636363636365
P03,Computer_Cupglass,Uniform,0.23255813953488372,0.24630021141649053,-0.01374207188160681,0.6590909090909091,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Computer_Cupglass,Visual-BiLSTM,0.023255813953488372,0.1464059196617336,-0.12315010570824524,0.07954545454545454,0.023255813953488372,0.007399577167019027,0.015856236786469344,0.8522727272727273
P03,Computer_Cupglass,CLIP-zero-shot,0.7674418604651163,0.2415433403805497,0.5258985200845666,0.9204545454545454,0.16279069767441862,0.02378435517970402,0.1390063424947146,0.9545454545454546
P03,Computer_Cupglass,Concept-Adapter-MMR,1.0,0.24894291754756875,0.7510570824524312,0.9772727272727273,0.09302325581395349,0.023255813953488372,0.06976744186046512,0.8863636363636364
P03,Computer_Dance,Uniform,0.09302325581395349,0.2494714587737844,-0.15644820295983092,0.375,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Computer_Dance,Visual-BiLSTM,0.023255813953488372,0.1464059196617336,-0.12315010570824524,0.07954545454545454,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Computer_Dance,CLIP-zero-shot,0.7209302325581395,0.2436575052854123,0.4772727272727272,0.875,0.0,0.029069767441860465,-0.029069767441860465,0.375
P03,Computer_Dance,Concept-Adapter-MMR,1.0,0.20084566596194503,0.7991543340380549,0.9772727272727273,0.0,0.008985200845665961,-0.008985200845665961,0.4318181818181818
P03,Computer_Grass,Uniform,0.09302325581395349,0.2494714587737844,-0.15644820295983092,0.375,0.0,0.04016913319238901,-0.04016913319238901,0.3522727272727273
P03,Computer_Grass,Visual-BiLSTM,0.023255813953488372,0.1464059196617336,-0.12315010570824524,0.07954545454545454,0.0,0.007928118393234672,-0.007928118393234672,0.38636363636363635
P03,Computer_Grass,CLIP-zero-shot,0.7441860465116279,0.25105708245243136,0.49312896405919654,0.8977272727272727,0.0,0.026955602536997882,-0.026955602536997882,0.36363636363636365
P03,Computer_Grass,Concept-Adapter-MMR,1.0,0.20930232558139536,0.7906976744186046,0.9772727272727273,0.0,0.010042283298097253,-0.010042283298097253,0.42045454545454547
P03,Cupglass_Desk,Uniform,0.32558139534883723,0.24418604651162792,0.08139534883720931,0.7386363636363636,0.023255813953488372,0.03964059196617336,-0.016384778012684988,0.75
P03,Cupglass_Desk,Visual-BiLSTM,0.09302325581395349,0.14482029598308668,-0.051797040169133196,0.4431818181818182,0.023255813953488372,0.007399577167019027,0.015856236786469344,0.8522727272727273
P03,Cupglass_Desk,CLIP-zero-shot,0.3023255813953488,0.2637420718816068,0.03858350951374201,0.6363636363636364,0.023255813953488372,0.028012684989429174,-0.004756871035940802,0.7954545454545454
P03,Cupglass_Desk,Concept-Adapter-MMR,0.3953488372093023,0.25845665961945036,0.13689217758985195,0.7727272727272727,0.046511627906976744,0.04809725158562368,-0.0015856236786469385,0.7840909090909091
